epoch,acc,loss,val_acc,val_loss
0,0.187833346892,2.778363204,0.217460337849,2.35137520518
1,0.260000019409,2.24650105298,0.274603195134,2.10464743205
2,0.303333355784,2.03115937471,0.304761929881,1.94534816628
3,0.380166695714,1.81645213783,0.49365082667,1.66182884148
4,0.424166701436,1.67400999486,0.338095265485,1.73127769856
5,0.454500034451,1.56564526856,0.617460364387,1.43580229509
6,0.512166704834,1.41290622175,0.411111146212,1.51913074652
7,0.553500042409,1.32805040032,0.207936522861,2.35054869879
8,0.585333382487,1.24457943946,0.387301612468,1.66737270923
9,0.605666715354,1.18389293075,0.658730208874,1.06468428317
10,0.637833386362,1.12794873387,0.792063562643,0.849838594596
11,0.651333387494,1.10478796214,0.730158805847,0.96584541457
12,0.671166720688,1.04571698397,0.731746088891,0.934681347438
13,0.695833388567,1.0037650463,0.757142909936,0.863907053357
14,0.707166725099,0.975992740989,0.692063541639,0.959994582903
15,0.719000058174,0.950277817547,0.67301591805,0.975750054632
16,0.732833390832,0.92778916508,0.344444476423,2.01420723257
17,0.74833339572,0.882062545121,0.51587306034,1.37249734572
18,0.744000056982,0.873625544906,0.593650846254,1.17664979469
19,0.768333393335,0.838721337616,0.784127048084,0.754454047907
20,0.755333394408,0.873856479824,0.677777835301,0.982351689112
21,0.770166727901,0.826606494784,0.844444507644,0.626762174425
22,0.783500064015,0.802695790678,0.895238152572,0.676840450083
23,0.784666728377,0.801244365275,0.876190537498,0.586935013533
24,0.784833396077,0.796285843253,0.906349267278,0.504493656613
25,0.802166729867,0.755573024303,0.871428631601,0.590248678412
26,0.799333393574,0.759264527708,0.784127042407,0.825250829969
27,0.800166729987,0.746394305229,0.811111183394,0.73617440604
28,0.805500058234,0.731075057536,0.853968308085,0.569809222505
29,0.814166727662,0.71648880899,0.885714343616,0.504855077891
30,0.806833396256,0.733769702464,0.887301652204,0.527366039299
31,0.816500063241,0.708393117487,0.868254031454,0.529437026807
32,0.817666727602,0.70778737545,0.904761970043,0.500515157268
33,0.821666729152,0.706406928748,0.825396881217,0.620583498762
34,0.831166727543,0.680235195607,0.895238158249,0.48189857886
35,0.836166724861,0.65854892835,0.888888946601,0.468652044024
36,0.839666727483,0.650915976316,0.858730219659,0.520741908323
37,0.844500063658,0.658246875107,0.89523815541,0.491142363775
38,0.840666728616,0.654134621173,0.88095243488,0.544056801569
39,0.843500058949,0.640977850705,0.606349255357,1.2123055969
40,0.844166726768,0.641276997477,0.839682610262,0.628622009641
41,0.844833391011,0.637647237182,0.519047659068,1.46375207106
42,0.859333397448,0.605719471723,0.755555607024,0.785613133794
43,0.864166727662,0.587996819615,0.873015937351,0.496377371606
44,0.855833397806,0.618413397223,0.907936555999,0.445546859787
45,0.855833396912,0.607945388705,0.849206407865,0.604768804141
46,0.862333394289,0.597673866451,0.582539721614,1.527254326
47,0.862666728199,0.594439500421,0.914285764808,0.463034858306
48,0.866833392978,0.581331766397,0.896825455484,0.477016370921
49,0.878000062704,0.557311538458,0.928571473984,0.376233377627
50,0.867166725099,0.577167625278,0.707936570758,0.941264521508
51,0.86666672945,0.578545833379,0.942857188838,0.366836303756
52,0.88050006032,0.549581507891,0.782539733819,0.738887935877
53,0.864833395183,0.580525886565,0.68730165561,0.982765328316
54,0.879000055492,0.557259976268,0.933333391235,0.377707807081
55,0.87783339113,0.55268821463,0.890476252351,0.457657954523
56,0.880333396196,0.55220136866,0.81111117204,0.66738255251
57,0.889000059366,0.539084639698,0.94761908622,0.332420582573
58,0.883500057459,0.532168878913,0.965079398382,0.292583877132
59,0.880500062704,0.540276658386,0.939682588691,0.370410048536
60,0.882666723728,0.548770544007,0.882539743469,0.536916436184
61,0.885166724324,0.534402149022,0.94920639197,0.318267428449
62,0.880000060499,0.540333312601,0.939682583014,0.352548803602
63,0.886333394051,0.525745956302,0.941269880249,0.360656553791
64,0.872500061989,0.559064618647,0.957142892338,0.308858276123
65,0.878333389759,0.542342873812,0.930158782573,0.3946908684
66,0.895333391428,0.496915970147,0.888888935248,0.503894439765
67,0.887166723013,0.527857509851,0.91904767922,0.391693009507
68,0.893666724861,0.506646398753,0.917460370631,0.37283298799
69,0.888000060618,0.51770426631,0.953968295029,0.312394096028
70,0.886333396435,0.524241734147,0.949206394809,0.344431190973
71,0.894166721404,0.511443062425,0.963492089794,0.315299979988
72,0.889666727781,0.503882292211,0.941269883088,0.413843870163
73,0.89416672349,0.503781817034,0.9571428895,0.329979323205
74,0.885833396614,0.520298179835,0.630158779167,1.28366416125
75,0.889666725099,0.513207781017,0.946031786147,0.337522034134
76,0.897333388031,0.492577335238,0.528571470862,1.736105794
77,0.898166723847,0.496959723085,0.952380997794,0.310446289324
78,0.900166721046,0.488980075717,0.944444486073,0.333241959413
79,0.898000057936,0.483551671356,0.952380997794,0.299906551838
80,0.900000056326,0.485116022676,0.928571488176,0.402106320574
81,0.90150005728,0.483504510373,0.94920639197,0.311204852093
82,0.900000057817,0.488161206245,0.896825458322,0.497901910827
83,0.911833389103,0.464642644227,0.915873070558,0.391779735684
84,0.904500058889,0.475627755374,0.923809582279,0.419850924895
85,0.898500058353,0.487284405306,0.974603198823,0.260583121862
86,0.894166725278,0.507967553884,0.957142895176,0.273680475496
87,0.900000056326,0.495174755305,0.947619091897,0.322833232936
88,0.903333394825,0.474875166863,0.963492092632,0.253809721697
89,0.890500057936,0.507726601809,0.957142895176,0.298973297079
90,0.904000056684,0.470304511189,0.958730198088,0.302731763749
91,0.904500055611,0.470677018613,0.879365140483,0.524645172414
92,0.903166723847,0.479553320557,0.911111164661,0.402648163693
93,0.911833389401,0.457945512086,0.958730192412,0.280746637356
94,0.909666725695,0.463254886568,0.947619083382,0.329413809237
95,0.903833389282,0.472729081064,0.965079395544,0.28358855063
96,0.90133338511,0.479737964496,0.965079392706,0.279993321924
97,0.911000056267,0.445832826942,0.644444499697,1.28684233768
98,0.908833388388,0.452708206177,0.963492092632,0.266235460128
99,0.904166723192,0.468109179884,0.953968292191,0.297263581128
100,0.908333390057,0.462118015736,0.785714345319,0.717920147237
101,0.913166724145,0.448314063847,0.961904795397,0.261378617514
102,0.912666722238,0.447158530653,0.950793694882,0.303750502212
103,0.912666719556,0.445275783688,0.968253998529,0.25290320317
104,0.917500051856,0.445307001472,0.950793694882,0.299068944085
105,0.910500054657,0.450899849311,0.87777784041,0.511077872344
